Month,Area,Food_Dining,Transportation,Entertainment,Shopping,Utilities,Housing,Healthcare,Education,Travel,Personal_Care,Other,Income,Savings,Total_Expense
2024-05-01,Masab Tank,7286,2804,3542,4440,2035,29551,1187,3149,3016,1348,935,70226,10933,59293
2024-05-01,Khairatabad,9135,4436,3736,7000,4000,16686,779,5903,8000,2500,642,98601,35784,62817
2024-05-01,Nagole,6000,3068,2430,3141,2480,10186,964,1000,5125,1408,1038,41045,4205,36840
2024-06-01,Madhapur,12000,5000,5000,4259,4000,35000,1506,3605,3361,1744,1962,118208,40771,77437
2024-06-01,Gachibowli,11555,5000,4066,5824,4000,35000,2000,6000,2119,2035,1207,122519,43713,78806
2024-06-01,Hitech City,12000,3775,5000,7000,4000,35000,906,6000,3041,2500,2000,147339,66117,81222
2024-06-01,Kukatpally,10423,2000,1880,5675,3153,30131,1377,5463,2886,973,1840,67490,1689,65801
2024-06-01,Ameerpet,6089,3295,2254,3050,3429,27139,1530,6000,2802,1462,500,61008,3458,57550
2024-06-01,Banjara Hills,12000,5000,3685,7000,4000,35000,1002,6000,4816,2335,1539,133186,50809,82377
2024-06-01,Jubilee Hills,12000,5000,4207,7000,4000,35000,2000,6000,3658,2500,1000,114887,32522,82365
2024-06-01,Secunderabad,6000,3715,2589,4883,2747,18848,1102,1596,3724,1754,1224,56150,7968,48182
2024-06-01,Begumpet,7683,4768,3073,2468,2812,25523,1150,6000,3197,2500,1107,74900,14619,60281
2024-06-01,Kondapur,12000,4933,2600,7000,4000,35000,1299,6000,5336,1676,2000,124615,42771,81844
2024-06-01,Manikonda,10333,4151,5000,4226,4000,20525,647,4643,8000,1861,760,82058,17912,64146
2024-06-01,Miyapur,10593,4248,3149,3490,3318,27004,1611,6000,3766,901,1217,72346,7049,65297
2024-06-01,Chandanagar,6000,2000,2793,4541,3911,25074,1537,5783,5097,800,1238,68097,9323,58774
2024-06-01,Lingampally,6000,2173,3855,5032,4000,30297,1619,2051,6290,1958,1590,67141,2276,64865
2024-06-01,Dilsukhnagar,6000,2000,3184,2000,2036,13662,500,1039,5353,1541,1257,41542,2970,38572
2024-06-01,Uppal,6000,2260,2128,2000,2972,24069,891,2839,2585,800,620,48829,1665,47164
2024-06-01,LB Nagar,6138,2244,2321,4253,1756,8000,500,1593,3401,1481,1246,45880,12947,32933
2024-06-01,Mehdipatnam,7326,2144,2528,3187,3998,18398,730,2978,1702,2055,501,64691,19144,45547
2024-06-01,Tarnaka,6000,2000,3027,3222,2673,12323,500,5159,1635,800,948,46438,8151,38287
2024-06-01,Kompally,7331,4907,3591,3576,3305,30874,668,2470,5925,2043,2000,70564,3874,66690
2024-06-01,Nallagandla,9642,2567,3953,6070,2702,26805,931,6000,8000,1789,2000,78371,7912,70459
2024-06-01,Attapur,6027,2760,3203,2156,2732,13389,1715,3808,5639,1296,621,74385,31039,43346
2024-06-01,Alwal,7425,2000,1500,2539,2671,11442,500,2408,1803,800,865,35721,1768,33953
2024-06-01,Bachupally,7021,3566,3670,3015,2639,13330,1759,2485,2074,1415,713,46632,4945,41687
2024-06-01,Bowenpally,6174,2035,3328,4502,3475,25690,880,6000,5455,1929,1407,64652,3777,60875
2024-06-01,Nizampet,6699,2844,1601,3704,1749,8000,1651,5417,4293,1201,1180,52546,14207,38339
2024-06-01,Somajiguda,12000,4798,4375,5215,3583,32567,2000,5302,4541,1852,1380,83582,5969,77613
2024-06-01,Masab Tank,9605,2886,2626,3896,1866,20870,1610,5650,2241,1911,1481,74821,20179,54642
2024-06-01,Khairatabad,9102,4649,4372,7000,2764,15934,1477,2054,4697,2500,869,99084,43666,55418
2024-06-01,Nagole,8231,2425,2237,3305,1693,8255,1045,2875,2089,800,1220,42102,7927,34175
2024-07-01,Madhapur,10015,5000,4587,7000,3426,19719,2000,6000,3829,2493,1887,143995,78039,65956
2024-07-01,Gachibowli,12000,4002,5000,4215,4000,26946,1935,5202,8000,2500,2000,95118,19318,75800
2024-07-01,Hitech City,12000,5000,2960,6890,4000,35000,2000,6000,3762,1449,2000,91933,10872,81061
2024-07-01,Kukatpally,6222,4573,4630,4829,2325,28981,767,2991,3325,2235,1786,65724,3060,62664
2024-07-01,Ameerpet,9125,2148,2936,2972,3420,10812,536,4166,3844,2050,564,48670,6097,42573
2024-07-01,Banjara Hills,10992,3681,5000,5486,4000,15360,977,6000,4364,2500,2000,136076,75716,60360
2024-07-01,Jubilee Hills,11462,5000,4399,7000,3096,35000,2000,6000,8000,2468,2000,118813,32388,86425
2024-07-01,Secunderabad,10772,4397,4625,2475,3249,27667,1365,2229,7220,1068,1163,72878,6648,66230
2024-07-01,Begumpet,10902,2968,4811,2919,3860,35000,1223,5430,2505,2500,2000,97211,23093,74118
2024-07-01,Kondapur,12000,5000,5000,7000,4000,35000,1326,4533,8000,1546,2000,96285,10880,85405
2024-07-01,Manikonda,8177,5000,4058,4621,2445,22779,2000,4081,4933,2381,1230,72741,11036,61705
2024-07-01,Miyapur,7234,2212,3606,5740,3394,28661,1062,2183,4929,2185,1434,68610,5970,62640
2024-07-01,Chandanagar,7740,3509,3628,5693,2941,16998,786,3020,2846,2074,1089,71127,20803,50324
2024-07-01,Lingampally,7138,3457,2930,2334,3241,15613,1014,1790,4301,1759,1608,59893,14708,45185
2024-07-01,Dilsukhnagar,6000,3319,2674,2308,1500,10789,1223,1657,2860,1349,1220,41176,6277,34899
2024-07-01,Uppal,7273,2000,3160,2336,1500,23756,555,1164,3721,928,500,49349,2456,46893
2024-07-01,LB Nagar,6561,2921,2921,2000,1975,20469,507,1392,1000,1156,541,43510,2067,41443
2024-07-01,Mehdipatnam,10275,2292,3292,2670,1500,24856,1004,5004,4137,932,1025,70364,13377,56987
2024-07-01,Tarnaka,6000,3243,2742,2594,1973,18249,1172,1000,1000,800,765,41938,2400,39538
2024-07-01,Kompally,7625,3616,3406,2846,4000,27034,1211,3952,3578,2500,1524,79997,18705,61292
2024-07-01,Nallagandla,10516,5000,5000,7000,2420,14227,1800,3920,6784,2454,1106,63536,3309,60227
2024-07-01,Attapur,7980,2516,3422,5115,2391,24571,1129,4072,2297,1834,1403,62789,6059,56730
2024-07-01,Alwal,6000,2443,2993,2163,2225,22487,1199,2003,3497,1656,901,49477,1910,47567
2024-07-01,Bachupally,6000,3984,2719,2948,2160,25931,1092,4870,5601,2238,1671,62091,2877,59214
2024-07-01,Bowenpally,6715,3548,1500,6205,1920,23150,1582,1608,6187,800,1037,60394,6142,54252
2024-07-01,Nizampet,7195,3281,4103,3172,2573,27658,1448,1050,6632,800,1207,67249,8130,59119
2024-07-01,Somajiguda,11493,5000,2456,3522,4000,14635,1464,5664,6759,1408,1162,61444,3881,57563
2024-07-01,Masab Tank,8176,2007,2134,3492,3761,15212,508,3353,1491,1191,1870,74051,30856,43195
2024-07-01,Khairatabad,12000,2593,3700,3444,2178,28741,1517,5681,8000,1469,2000,92222,20899,71323
2024-07-01,Nagole,6000,3137,1500,3317,2285,10758,1241,1522,4756,800,512,43747,7919,35828
2024-08-01,Madhapur,12000,5000,3253,7000,3363,32782,1669,2579,8000,2500,2000,130634,50488,80146
2024-08-01,Gachibowli,12000,5000,5000,7000,4000,35000,2000,5212,8000,2500,2000,124054,36342,87712
2024-08-01,Hitech City,12000,5000,5000,7000,4000,21565,2000,3850,1725,2500,2000,103010,36370,66640
2024-08-01,Kukatpally,7171,3887,2880,5734,3811,16606,826,2227,1576,1401,501,61782,15162,46620
2024-08-01,Ameerpet,6177,2601,1903,5230,1630,28991,768,1425,1000,1862,818,62684,10279,52405
2024-08-01,Banjara Hills,11813,5000,3434,7000,4000,25879,1595,6000,5160,1426,2000,115665,42358,73307
2024-08-01,Jubilee Hills,10987,5000,5000,7000,3624,35000,2000,2355,8000,2500,2000,114169,30703,83466
2024-08-01,Secunderabad,6285,3834,3994,3669,1500,28093,755,2516,5039,905,568,62733,5575,57158
2024-08-01,Begumpet,7370,5000,3102,6351,4000,31227,1542,4317,4357,2179,2000,87476,16031,71445
2024-08-01,Kondapur,12000,4710,5000,4210,4000,23396,2000,6000,6819,1771,2000,135163,63257,71906
2024-08-01,Manikonda,9469,3418,3791,4819,3702,13507,1331,6000,1445,1820,1720,61387,10365,51022
2024-08-01,Miyapur,8648,4046,2061,3404,3487,28869,1209,3054,3760,814,1663,73565,12550,61015
2024-08-01,Chandanagar,9441,2916,2145,3215,1565,23790,1155,1879,4640,2133,592,61623,8152,53471
2024-08-01,Lingampally,7933,2213,2974,4451,1675,10776,1579,2263,4789,1651,1556,57704,15844,41860
2024-08-01,Dilsukhnagar,7062,3059,2495,2873,1680,12335,763,1114,2684,989,500,40071,4517,35554
2024-08-01,Uppal,7289,2589,2997,3268,2521,20451,500,4081,1000,1258,1171,48786,1661,47125
2024-08-01,LB Nagar,6000,2600,1896,2000,1500,8000,500,2777,3206,1078,1053,35202,4592,30610
2024-08-01,Mehdipatnam,6674,3792,4100,3669,1500,25876,1600,2685,2366,800,1214,55804,1528,54276
2024-08-01,Tarnaka,8043,2831,1832,3660,2513,14632,1214,2077,2414,1257,840,49342,8029,41313
2024-08-01,Kompally,10203,3539,3232,5315,2677,30858,1201,3275,5964,1013,1663,99317,30377,68940
2024-08-01,Nallagandla,10617,3950,4724,6809,4000,21305,1165,5375,5964,2204,1568,84687,17006,67681
2024-08-01,Attapur,6388,3281,1837,3611,2827,19068,957,4853,5734,1516,1722,69998,18204,51794
2024-08-01,Alwal,6000,2915,1500,2291,1567,8000,837,1310,3634,800,500,31040,1686,29354
2024-08-01,Bachupally,9095,4396,2938,2000,2684,21093,500,4850,4881,1888,1134,74433,18974,55459
2024-08-01,Bowenpally,8687,2480,4391,3582,1705,8508,1301,5294,6505,1784,1777,49863,3849,46014
2024-08-01,Nizampet,7033,3329,1557,2720,2226,11771,1689,5232,3148,1755,973,66029,24596,41433
2024-08-01,Somajiguda,8337,3671,2825,4439,2485,13454,1007,6000,1947,1649,1576,68686,21296,47390
2024-08-01,Masab Tank,8589,2009,3556,4544,3021,21993,1091,2595,2438,1556,508,60864,8964,51900
2024-08-01,Khairatabad,9631,4874,2273,2797,3783,22647,2000,6000,8000,1841,1083,93065,28136,64929
2024-08-01,Nagole,6774,2681,1821,2000,1500,8438,500,3905,1000,1264,1332,43118,11903,31215
2024-09-01,Madhapur,12000,5000,5000,5831,4000,35000,2000,6000,8000,2325,2000,102937,15781,87156
2024-09-01,Gachibowli,12000,5000,5000,7000,3918,35000,1520,6000,8000,2500,1866,125772,37968,87804
2024-09-01,Hitech City,12000,5000,3532,5577,4000,27595,2000,3727,8000,2500,2000,128002,52071,75931
2024-09-01,Kukatpally,9787,4508,3318,2236,2081,25920,1186,3577,4947,1386,1587,70277,9744,60533
2024-09-01,Ameerpet,9581,3838,3709,5977,2769,31602,629,3854,5576,1493,864,74881,4989,69892
2024-09-01,Banjara Hills,12000,5000,4882,5113,4000,33199,1144,6000,8000,1944,2000,120519,37237,83282
2024-09-01,Jubilee Hills,12000,5000,5000,5883,4000,35000,981,6000,4312,2500,2000,125284,42608,82676
2024-09-01,Secunderabad,11041,2643,3916,3356,2877,22599,545,1000,1315,953,830,74292,23217,51075
2024-09-01,Begumpet,12000,4271,5000,7000,4000,22299,2000,5657,7449,2500,1679,79779,5924,73855
2024-09-01,Kondapur,12000,5000,5000,3576,2369,35000,962,6000,1637,2500,1363,117000,41593,75407
2024-09-01,Manikonda,12000,3639,1846,2470,3337,35000,2000,3109,5068,1123,1485,79796,8719,71077
2024-09-01,Miyapur,6808,3479,4216,2000,1879,12396,622,1660,4881,884,1458,61583,21300,40283
2024-09-01,Chandanagar,9827,4148,3307,2592,1500,12381,1686,5044,3188,1175,1098,60659,14713,45946
2024-09-01,Lingampally,10541,2364,2478,3680,1609,16272,1584,1510,4515,1323,671,55696,9149,46547
2024-09-01,Dilsukhnagar,6000,2000,1500,2635,2392,18610,1303,2127,4040,1310,560,47547,5070,42477
2024-09-01,Uppal,6383,3053,2167,2183,2770,8000,1345,3508,4779,1496,565,41259,5010,36249
2024-09-01,LB Nagar,6728,2933,2823,2306,1500,11580,838,2657,4711,1448,1040,40125,1561,38564
2024-09-01,Mehdipatnam,7788,2639,2038,2000,2061,13091,1192,1151,2540,800,1283,49222,12639,36583
2024-09-01,Tarnaka,6623,2120,1500,4779,2084,18536,913,3542,5120,1021,1080,49832,2514,47318
2024-09-01,Kompally,11146,3596,1714,7000,4000,17827,2000,2908,4737,2500,1076,68967,10463,58504
2024-09-01,Nallagandla,10262,4713,2307,4848,2681,30980,830,2551,7051,1256,1336,80110,11295,68815
2024-09-01,Attapur,9504,2050,4021,5042,2107,25680,1429,3593,4405,1838,1793,71458,9996,61462
2024-09-01,Alwal,6345,2965,2750,4206,2604,8852,501,2634,2777,1186,1137,37428,1471,35957
2024-09-01,Bachupally,7796,3808,2006,4283,1500,19802,1208,4288,5084,1292,500,73482,21915,51567
2024-09-01,Bowenpally,6005,4413,4242,3253,1926,17749,1377,2498,1320,1332,799,64632,19718,44914
2024-09-01,Nizampet,6124,3490,2934,2944,2532,18697,1487,5073,1680,2021,1367,57819,9470,48349
2024-09-01,Somajiguda,12000,3819,3306,2480,4000,29807,1349,4547,1570,1339,1755,86066,20094,65972
2024-09-01,Masab Tank,10143,3761,3410,5748,1580,25213,1488,2247,2241,1101,754,67173,9487,57686
2024-09-01,Khairatabad,11080,2917,4614,3061,1899,20143,955,6000,3782,1427,964,85130,28288,56842
2024-09-01,Nagole,6700,3022,1930,3567,1881,21456,941,1703,4120,1526,833,49298,1619,47679
2024-10-01,Madhapur,12000,5000,3570,7000,4000,35000,2000,6000,8000,2500,935,107045,21040,86005
2024-10-01,Gachibowli,12000,5000,2779,7000,4000,35000,884,6000,2288,2226,2000,111589,32412,79177
2024-10-01,Hitech City,12000,5000,5000,7000,2629,24494,2000,6000,6345,2500,2000,113335,38367,74968
2024-10-01,Kukatpally,9883,2164,1968,3319,3672,31307,1626,1518,4811,1072,1009,72020,9671,62349
2024-10-01,Ameerpet,7063,4169,1863,6318,3679,24667,575,5146,5111,1464,1384,64050,2611,61439
2024-10-01,Banjara Hills,12000,5000,5000,5471,4000,20329,1945,5226,5273,2500,2000,141533,72789,68744
2024-10-01,Jubilee Hills,12000,4579,5000,7000,4000,30609,1039,2154,6821,2500,2000,118003,40301,77702
2024-10-01,Secunderabad,11086,3085,2318,5043,1905,29961,978,4027,3496,2190,1374,69575,4112,65463
2024-10-01,Begumpet,10755,2886,5000,7000,2665,35000,701,3096,5730,1659,1463,90014,14059,75955
2024-10-01,Kondapur,10716,3336,3243,7000,4000,33509,1701,6000,3143,2006,2000,98502,21848,76654
2024-10-01,Manikonda,10299,5000,5000,7000,2275,12151,875,5707,8000,2500,1099,62809,2903,59906
2024-10-01,Miyapur,8383,4064,3110,3227,1544,30782,1036,2504,3178,1313,1744,72938,12053,60885
2024-10-01,Chandanagar,6000,2052,3711,5371,1585,8000,728,2005,1000,1016,1399,71064,38197,32867
2024-10-01,Lingampally,10136,2821,2330,7000,3047,20031,785,2320,4100,1532,500,72225,17623,54602
2024-10-01,Dilsukhnagar,7998,2535,2423,2704,2322,18985,500,2704,3815,1511,550,47564,1517,46047
2024-10-01,Uppal,6115,2000,1500,2710,1539,14925,1132,1348,5543,800,976,48751,10163,38588
2024-10-01,LB Nagar,7972,3098,2595,4994,1500,8000,793,1000,2414,813,1291,41233,6763,34470
2024-10-01,Mehdipatnam,9606,3645,1795,2565,2759,22304,928,2960,3894,1063,855,72430,20056,52374
2024-10-01,Tarnaka,6007,2689,3420,4306,2349,21026,500,3011,3088,1252,500,49734,1586,48148
2024-10-01,Kompally,12000,2267,2532,4253,3894,27233,864,5717,3918,1786,1219,96895,31212,65683
2024-10-01,Nallagandla,10794,4068,2910,6338,4000,25516,2000,4435,7546,1536,1993,83304,12168,71136
2024-10-01,Attapur,6000,2233,1500,7000,3599,25714,596,4944,5584,1228,1128,64499,4973,59526
2024-10-01,Alwal,6698,2000,2187,4945,1500,13424,873,3143,5207,1506,962,43841,1396,42445
2024-10-01,Bachupally,8843,3342,1570,6563,3025,20074,1660,4010,3253,800,541,66623,12942,53681
2024-10-01,Bowenpally,7297,3047,1875,3447,1867,26158,1491,2622,1985,889,567,57321,6076,51245
2024-10-01,Nizampet,6000,2641,4282,5192,3130,10113,794,5046,3243,1674,1729,56765,12921,43844
2024-10-01,Somajiguda,11410,3576,4123,3624,2184,10048,2000,5342,3787,1442,1870,94427,45021,49406
2024-10-01,Masab Tank,7394,2812,4259,7000,3591,15097,646,3036,2913,2184,526,73042,23584,49458
2024-10-01,Khairatabad,11914,5000,5000,7000,4000,12205,1263,1268,8000,2500,659,88583,29774,58809
2024-10-01,Nagole,6000,2000,3113,2540,2424,16018,743,1205,5567,1290,808,43036,1328,41708
2024-11-01,Madhapur,12000,5000,5000,7000,4000,35000,1552,6000,6265,2500,2000,93894,7577,86317
2024-11-01,Gachibowli,12000,5000,5000,7000,4000,16205,1634,6000,8000,2500,2000,148917,79578,69339
2024-11-01,Hitech City,12000,5000,5000,7000,4000,35000,2000,4414,8000,1666,1201,149169,63888,85281
2024-11-01,Kukatpally,6085,4655,4476,2805,3456,20894,1493,5223,4843,959,500,64272,8883,55389
2024-11-01,Ameerpet,8368,4517,3265,4681,1500,30470,923,4215,5459,1147,555,69286,4186,65100
2024-11-01,Banjara Hills,12000,5000,5000,7000,4000,16248,1467,6000,8000,2500,1275,106950,38460,68490
2024-11-01,Jubilee Hills,12000,5000,5000,7000,4000,21749,2000,6000,6521,2500,2000,117232,43462,73770
2024-11-01,Secunderabad,6631,4525,2736,5312,2656,14278,1832,5232,7353,2349,1417,74843,20522,54321
2024-11-01,Begumpet,10520,5000,1912,7000,3313,31616,1282,3434,1476,1836,1344,98653,29920,68733
2024-11-01,Kondapur,11862,5000,4140,7000,2819,35000,1173,5771,7715,2500,1809,100378,15589,84789
2024-11-01,Manikonda,10541,2960,3632,5848,3684,22975,1942,3643,3085,1473,661,62646,2202,60444
2024-11-01,Miyapur,10019,3929,2766,3534,3337,8695,1002,4819,3422,912,820,60947,17692,43255
2024-11-01,Chandanagar,8379,2144,3310,4755,2039,12661,1514,2604,5385,1352,557,46946,2246,44700
2024-11-01,Lingampally,8073,3011,3888,7000,3094,21183,1171,3769,2691,1946,1593,65835,8416,57419
2024-11-01,Dilsukhnagar,6000,3212,3050,3656,2574,8000,500,1869,3383,953,1305,46405,11903,34502
2024-11-01,Uppal,6000,2730,1500,5125,1709,24055,1075,1000,1153,800,1349,48283,1787,46496
2024-11-01,LB Nagar,6980,2268,1521,5719,1500,18706,1136,1708,3132,814,738,49347,5125,44222
2024-11-01,Mehdipatnam,8967,4007,2994,3666,2897,18990,675,2703,4805,1809,763,74250,21974,52276
2024-11-01,Tarnaka,7967,2222,1733,2738,2485,12431,867,1496,4107,1506,714,42562,4296,38266
2024-11-01,Kompally,6993,2713,4027,7000,2405,25966,1106,4264,6350,2500,1338,98126,33464,64662
2024-11-01,Nallagandla,11727,4428,3097,5034,4000,16109,1999,2055,7863,1323,2000,78351,18716,59635
2024-11-01,Attapur,6000,3681,3260,4325,1942,24728,1454,2378,6436,1134,546,69374,13490,55884
2024-11-01,Alwal,6467,2000,1663,3973,1500,9301,1047,2516,4634,1205,825,36886,1755,35131
2024-11-01,Bachupally,9912,2388,2164,7000,3091,22630,515,1508,4148,1907,1103,62121,5755,56366
2024-11-01,Bowenpally,6000,2303,3213,6417,1500,8274,805,1279,4325,912,1328,41723,5367,36356
2024-11-01,Nizampet,10436,4277,2168,2464,2051,23945,520,2470,2724,1035,1376,70470,17004,53466
2024-11-01,Somajiguda,12000,4435,5000,4022,2305,22570,1825,4821,1867,2500,1178,76711,14188,62523
2024-11-01,Masab Tank,9267,4600,3633,7000,1873,23505,1658,3372,3363,2354,677,66988,5686,61302
2024-11-01,Khairatabad,10317,5000,5000,7000,4000,11427,2000,3828,6778,1792,2000,97711,38569,59142
2024-11-01,Nagole,7743,2000,1502,3820,1500,18676,660,2648,1042,800,1003,46859,5465,41394
2024-12-01,Madhapur,12000,4336,3773,5041,4000,20543,1712,6000,8000,2500,1437,131614,62272,69342
2024-12-01,Gachibowli,12000,4764,5000,7000,4000,35000,979,6000,8000,2351,1473,145813,59246,86567
2024-12-01,Hitech City,11288,5000,3400,5615,4000,35000,1262,6000,8000,2500,1074,110282,27143,83139
2024-12-01,Kukatpally,9466,2361,3217,2000,3325,31119,1695,5582,8000,1499,1058,70713,1391,69322
2024-12-01,Ameerpet,10336,4343,4456,5307,1821,30445,1745,3934,7778,1594,1740,74633,1134,73499
2024-12-01,Banjara Hills,12000,3881,4813,4794,4000,25562,2000,6000,8000,2280,965,86575,12280,74295
2024-12-01,Jubilee Hills,12000,5000,5000,7000,4000,35000,2000,6000,8000,2500,921,124607,37186,87421
2024-12-01,Secunderabad,9992,3899,2510,4841,1877,14273,1814,2895,3460,1537,1020,55506,7388,48118
2024-12-01,Begumpet,12000,5000,4325,6002,2921,28154,1186,1218,8000,1853,1500,98413,26254,72159
2024-12-01,Kondapur,12000,3991,4668,7000,4000,35000,1294,6000,8000,2500,2000,92859,6406,86453
2024-12-01,Manikonda,9756,4965,5000,6437,4000,27887,1594,2945,8000,2500,1715,79749,4950,74799
2024-12-01,Miyapur,8474,3903,4379,2545,1663,17515,630,5398,4902,1561,769,58080,6341,51739
2024-12-01,Chandanagar,7610,4336,2810,2000,1844,30126,1736,1797,6271,815,1196,71999,11458,60541
2024-12-01,Lingampally,9766,4313,1884,3860,1571,15355,535,2079,8000,800,1601,53990,4226,49764
2024-12-01,Dilsukhnagar,6000,2454,2109,4555,1500,8792,1110,3167,5444,800,609,49416,12876,36540
2024-12-01,Uppal,6736,2669,1778,2315,2711,19390,500,3989,4806,958,768,49651,3031,46620
2024-12-01,LB Nagar,6850,2070,2333,3674,1500,22164,684,2049,5262,1214,768,49965,1397,48568
2024-12-01,Mehdipatnam,10106,3895,3881,2914,2256,20317,501,4292,3901,1133,787,68059,14076,53983
2024-12-01,Tarnaka,6000,2139,2567,3491,1518,9635,1235,1039,4398,1196,966,42981,8797,34184
2024-12-01,Kompally,11050,5000,5000,3486,2385,19630,1233,4270,4023,1336,1216,95407,36778,58629
2024-12-01,Nallagandla,11930,4833,5000,3582,2952,35000,1825,4711,7670,1104,2000,94275,13668,80607
2024-12-01,Attapur,8532,3274,2598,2962,3066,19687,500,2710,8000,1299,1013,67451,13810,53641
2024-12-01,Alwal,6345,2868,2500,4070,1500,21464,1209,2341,4723,800,763,49970,1387,48583
2024-12-01,Bachupally,6000,4569,2225,4591,2081,16647,1014,2473,6817,2250,1057,55804,6080,49724
2024-12-01,Bowenpally,10713,3622,3280,2882,1500,28051,1231,2780,8000,1202,1516,69032,4255,64777
2024-12-01,Nizampet,10201,2482,1754,4860,1688,29769,1313,1907,2942,2098,1250,65903,5639,60264
2024-12-01,Somajiguda,12000,2874,5000,5673,3911,22281,726,6000,8000,1751,2000,81686,11470,70216
2024-12-01,Masab Tank,6609,2117,2737,2157,2372,11196,1522,4929,7489,1088,1574,50023,6233,43790
2024-12-01,Khairatabad,9163,5000,4260,4685,2088,35000,2000,5292,8000,2500,968,93267,14311,78956
2024-12-01,Nagole,6000,2428,1500,4820,2325,10664,741,2183,5901,1665,689,47344,8428,38916
2025-01-01,Madhapur,12000,5000,4731,7000,2901,20600,1812,6000,5666,2014,2000,146226,76502,69724
2025-01-01,Gachibowli,12000,3383,5000,6805,4000,25878,841,4546,8000,2452,1384,146440,72151,74289
2025-01-01,Hitech City,12000,5000,3275,7000,4000,30755,2000,6000,5487,1456,1644,149117,70500,78617
2025-01-01,Kukatpally,8973,4597,4394,3411,2485,8686,1272,1273,7317,2198,794,52414,7014,45400
2025-01-01,Ameerpet,9553,3470,4033,4102,1855,23682,581,3676,2332,1840,1632,64258,7502,56756
2025-01-01,Banjara Hills,12000,5000,3724,7000,4000,31577,2000,6000,8000,1867,961,90631,8502,82129
2025-01-01,Jubilee Hills,11564,5000,5000,7000,3667,35000,2000,6000,3317,2500,1359,136982,54575,82407
2025-01-01,Secunderabad,10799,3270,2656,4515,3743,10632,1548,2529,1723,1437,1253,50406,6301,44105
2025-01-01,Begumpet,8788,3906,4524,5930,4000,35000,1353,3783,5437,2141,805,96297,20630,75667
2025-01-01,Kondapur,11207,5000,5000,7000,4000,35000,2000,5060,6589,2500,942,105663,21365,84298
2025-01-01,Manikonda,10815,4263,4856,7000,4000,25284,883,4613,8000,2500,2000,82738,8524,74214
2025-01-01,Miyapur,9425,4256,3562,4979,2523,23112,864,1324,6231,2204,1637,63902,3785,60117
2025-01-01,Chandanagar,7025,2002,2177,5455,2756,29932,890,3298,5732,1051,1708,70042,8016,62026
2025-01-01,Lingampally,6000,2000,4117,4691,3058,26178,1015,4481,6787,981,1477,69695,8910,60785
2025-01-01,Dilsukhnagar,6000,2034,2020,4335,1500,13527,1043,1065,4491,1647,500,49657,11495,38162
2025-01-01,Uppal,8299,2000,1500,4738,2615,18011,930,3921,3916,1345,1238,49576,1063,48513
2025-01-01,LB Nagar,6891,2439,1990,3137,1949,12325,814,3480,2720,800,642,42892,5705,37187
2025-01-01,Mehdipatnam,9552,2972,2202,5373,1500,11277,1545,3331,5695,1975,1698,54503,7383,47120
2025-01-01,Tarnaka,6000,3130,2833,2160,2726,13463,1304,2865,3336,800,1332,41590,1641,39949
2025-01-01,Kompally,6865,2337,4801,3195,3408,30012,1045,4375,3050,2500,2000,84389,20801,63588
2025-01-01,Nallagandla,9216,4277,3878,7000,2963,27642,2000,2163,5788,1168,1701,76551,8755,67796
2025-01-01,Attapur,10712,2945,1794,5598,3223,24282,1473,2108,4985,800,722,65385,6743,58642
2025-01-01,Alwal,7855,2858,1563,2000,2623,8000,600,1296,1000,904,1329,47100,17072,30028
2025-01-01,Bachupally,8368,3929,3179,5301,2924,22649,1367,4631,5536,1989,666,66273,5734,60539
2025-01-01,Bowenpally,9133,3821,2314,5782,2052,13232,1634,2028,3546,1293,1676,72741,26230,46511
2025-01-01,Nizampet,9023,3890,3282,5963,3112,16692,1710,3216,1028,1102,1272,62193,11903,50290
2025-01-01,Somajiguda,8584,4640,3420,5778,1861,35000,1290,2103,5028,2011,1801,73343,1827,71516
2025-01-01,Masab Tank,6000,4415,2964,2282,3283,24705,1410,2999,3706,1638,551,65564,11611,53953
2025-01-01,Khairatabad,9552,5000,4679,5019,2520,34465,1091,2221,2551,2500,1795,96184,24791,71393
2025-01-01,Nagole,6000,2744,2461,3819,1500,19422,1339,2817,1669,1375,714,45404,1544,43860
2025-02-01,Madhapur,10382,4794,5000,6688,4000,35000,2000,1692,8000,1621,2000,126270,45093,81177
2025-02-01,Gachibowli,12000,5000,2596,5731,4000,15990,1639,4365,6121,2500,1459,98222,36821,61401
2025-02-01,Hitech City,12000,5000,4501,7000,4000,19233,1739,3493,3952,2500,2000,138965,73547,65418
2025-02-01,Kukatpally,7400,2749,4819,6415,1638,24935,1149,4307,5019,2241,582,67794,6540,61254
2025-02-01,Ameerpet,7608,4657,2009,2477,3122,27238,1417,4586,5502,968,1327,70079,9168,60911
2025-02-01,Banjara Hills,12000,4933,3505,7000,3857,15963,2000,6000,5920,1476,996,134382,70732,63650
2025-02-01,Jubilee Hills,12000,5000,3723,6976,3519,20320,1682,6000,4543,2500,2000,89733,21470,68263
2025-02-01,Secunderabad,6429,2010,1542,3561,3130,10960,1596,4347,1000,803,752,54701,18571,36130
2025-02-01,Begumpet,7718,4377,1996,7000,3328,33683,1980,4304,8000,2500,1265,79833,3682,76151
2025-02-01,Kondapur,12000,4268,5000,6221,4000,35000,1456,5894,5348,2500,2000,93082,9395,83687
2025-02-01,Manikonda,7102,4671,2460,6599,3425,22112,1809,6000,7572,2027,1859,81935,16299,65636
